00E09,0.000000,109.000000,  
00E10,0.000000,110.000000,  
00E11,0.000000,111.000000,  
00E12,0.000000,112.000000,  
00E13,0.000000,113.000000,  
00E14,0.000000,114.000000,  
00E15,0.000000,115.000000,  
00E16,0.000000,116.000000,  
00E17,0.000000,117.000000,  
00E18,0.000000,118.000000,  
00E19,0.000000,119.000000,  
00E20,0.000000,120.000000,  
00E21,0.000000,121.000000,  
00E22,0.000000,122.000000,  
00E23,0.000000,123.000000,  
00E24,0.000000,124.000000,  
00E25,0.000000,125.000000,  
00E26,0.000000,126.000000,  
00E27,0.000000,127.000000,  
00E28,0.000000,128.000000,  
00E29,0.000000,129.000000,  
00E30,0.000000,130.000000,  
00E31,0.000000,131.000000,  
00E32,0.000000,132.000000,  
00E33,0.000000,133.000000,  
00E34,0.000000,134.000000,  
00E35,0.000000,135.000000,  
00E36,0.000000,136.000000,  
00E37,0.000000,137.000000,  
00E38,0.000000,138.000000,  
00E39,0.000000,139.000000,  
00E40,0.000000,140.000000,WA
00E41,0.000000,141.000000,AY
00E42,0.000000,142.000000,  
00E43,0.000000,143.000000,  
00E44,0.000000,144.000000,  
00E45,0.000000,145.000000, P
00E46,0.000000,146.000000, P
00E47,0.000000,147.000000, P
00E48,0.000000,148.000000, P
00E49,0.000000,149.000000, P
00E50,0.000000,150.000000, P
00E51,0.000000,151.000000,  
00E52,0.000000,152.000000, P
00E53,0.000000,153.000000, P
00E54,0.000000,154.000000, P
00E55,0.000000,155.000000,  
00E56,0.000000,156.000000,  
00E57,0.000000,157.000000,  
00E58,0.000000,158.000000,  
00E59,0.000000,159.000000,  
00E60,0.000000,160.000000,  
00E61,0.000000,161.000000,  
00E62,0.000000,162.000000,  
00E63,0.000000,163.000000,  
00E64,0.000000,164.000000,  
00E65,0.000000,165.000000,  
00E66,0.000000,166.000000,  
00E67,0.000000,167.000000,  
00E68,0.000000,168.000000,  
00E69,0.000000,169.000000,  
00E70,0.000000,170.000000,NF
00E71,0.000000,171.000000,  
00E72,0.000000,172.000000,  
00E73,0.000000,173.000000,  
00E74,0.000000,174.000000,  
00E75,0.000000,175.000000,NF
00E76,0.000000,176.000000,  
00E77,0.000000,177.000000,  
00E78,0.000000,178.000000,NF
00E79,0.000000,179.000000,NF
00E80,0.000000,180.000000,  
00GTC,39.509672,139.898394,RJ
00LIH,23.361000,-160.338944,PH
00MK1,-4.520331,121.113967,WA
00MK2,-4.777289,121.175642,WA
00MK3,-5.893728,120.962703,WA
00MK4,-6.134389,118.262742,WA
00MK5,-5.364419,117.887731,WA
00N00,0.000000,-100.000000,  
00N01,0.000000,-101.000000,  
00N02,0.000000,-102.000000,  
00N03,0.000000,-103.000000,  
00N04,0.000000,-104.000000,  
00N05,0.000000,-105.000000,  
00N06,0.000000,-106.000000,  
00N07,0.000000,-107.000000,  
00N08,0.000000,-108.000000,  
00N09,0.000000,-109.000000,  
00N10,0.000000,-110.000000,  
00N11,0.000000,-111.000000,MM
00N12,0.000000,-112.000000,MM
00N13,0.000000,-113.000000,MM
00N14,0.000000,-114.000000,  
00N15,0.000000,-115.000000,MM
00N16,0.000000,-116.000000,MM
00N17,0.000000,-117.000000,  
00N18,0.000000,-118.000000,MM
00N19,0.000000,-119.000000,  
00N20,0.000000,-120.000000,NT
00N21,0.000000,-121.000000, P
00N22,0.000000,-122.000000,  
00N23,0.000000,-123.000000, P
00N24,0.000000,-124.000000, P
00N25,0.000000,-125.000000, P
00N26,0.000000,-126.000000,  
00N27,0.000000,-127.000000, P
00N28,0.000000,-128.000000, P
00N29,0.000000,-129.000000,  
00N30,0.000000,-130.000000,  
00N31,0.000000,-131.000000,  
00N32,0.000000,-132.000000, P
00N33,0.000000,-133.000000, P
00N34,0.000000,-134.000000,  
00N35,0.000000,-135.000000, P
00N36,0.000000,-136.000000, P
00N37,0.000000,-137.000000, P
00N38,0.000000,-138.000000,  
00N39,0.000000,-139.000000, P
00N40,0.000000,-140.000000,  
00N41,0.000000,-141.000000, P
00N42,0.000000,-142.000000, P
00N43,0.000000,-143.000000,  
00N44,0.000000,-144.000000,  
00N45,0.000000,-145.000000,PM
00N46,0.000000,-146.000000, P
00N47,0.000000,-147.000000,  
00N48,0.000000,-148.000000,  
00N49,0.000000,-149.000000, P
00N50,0.000000,-150.000000, P
00N51,0.000000,-151.000000,  
00N52,0.000000,-152.000000, P
00N53,0.000000,-153.000000, P
00N54,0.000000,-154.000000,  
00N55,0.000000,-155.000000,  
00N56,0.000000,-156.000000,  
00N57,0.000000,-157.000000, P
00N58,0.000000,-158.000000,  
00N59,0.000000,-159.000000,  
00N60,0.000000,-160.000000,  
00N61,0.000000,-161.000000,  
00N62,0.000000,-162.000000, P
00N63,0.000000,-163.000000,  
00N64,0.000000,-164.000000,  
00N65,0.000000,-165.000000,  
00N66,0.000000,-166.000000,  
00N67,0.000000,-167.000000, P
00N68,0.000000,-168.000000,  
00N69,0.000000,-169.000000,  
00N70,0.000000,-170.000000,  
00N71,0.000000,-171.000000,  
00N72,0.000000,-172.000000, P
00N73,0.000000,-173.000000,  
00N74,0.000000,-174.000000,  
00N75,0.000000,-175.000000, P
00N76,0.000000,-176.000000, P
00N77,0.000000,-177.000000, P
00N78,0.000000,-178.000000,  
00N79,0.000000,-179.000000,  
00N80,0.000000,-180.000000,  
00NRE,35.823153,142.410933,RJ
00S00,0.000000,100.000000,  
00S01,0.000000,101.000000,  
00S02,0.000000,102.000000,  
00S03,0.000000,103.000000,  
00S04,0.000000,104.000000,  
00S05,0.000000,105.000000,  
00S06,0.000000,106.000000,  
00S07,0.000000,107.000000,  
00S08,0.000000,108.000000,  
00S09,0.000000,109.000000,  
00S10,0.000000,110.000000,  
00S11,0.000000,111.000000,  
00S12,0.000000,112.000000,  
00S13,0.000000,113.000000,  
00S14,0.000000,114.000000,  
00S15,0.000000,115.000000,  
00S16,0.000000,116.000000,  
00S17,0.000000,117.000000,  
00S18,0.000000,118.000000,  
00S19,0.000000,119.000000,  
00S20,0.000000,120.000000,  
00S21,0.000000,121.000000,  
00S22,0.000000,122.000000,  
00S23,0.000000,123.000000,  
